#kap	mrk	lng	trd	ind
kuspnaza	naz.kusp0a.ANA	fr	au nez en trompette	nez en trompette
kuspnaza	naz.kusp0a.ANA	en		snub-nosed
mannazumo	naz.man0umo	fr		lorgnette
mannazumo	naz.man0umo	fr		face à main
mannazumo	naz.man0umo	en		lorgnette
mannazumo	naz.man0umo.FOT	fr		lorgnette
mannazumo	naz.man0umo.FOT	fr		face à main
mannazumo	naz.man0umo.FOT	en		lorgnette
stumpnaza	naz.stump0a	NULL	NULL	NULL
stumpnaza	naz.stump0a.kuspa	NULL	NULL	NULL
nazalo	nazal.0o	de		Nasal
nazalo	nazal.0o.FON	de		Nasal
nazalo	nazal.0o.FON	en		nasal consonant
nazalo	nazal.0o.sono	de		Nasal
nazalo	nazal.0o.sono	fr	nasale (consonne ou voyelle)	nasale
Nazareto	nazaret.0o	fr		Nazareth
Nazareto	nazaret.0o	en		Nazareth
Nazareto	nazaret.0o	de		Nazareth
Nazareto	nazaret.0o.urbo	fr		Nazareth
Nazareto	nazaret.0o.urbo	en		Nazareth
Nazareto	nazaret.0o.urbo	de		Nazareth
nazia	nazi.0a	fr	nazi (adj.)	nazi
nazia	nazi.0a	en		Nazi
nazia	nazi.0a	de		nationalsozialistisch
nazia	nazi.0a.POL	fr	nazi (adj.)	nazi
nazia	nazi.0a.POL	en		Nazi
nazia	nazi.0a.POL	de		nationalsozialistisch
naziismo	nazi.0ismo	de		Nationalsozialismus
naziismo	nazi.0ismo	fr		nazisme
naziismo	nazi.0ismo	en		Nazism
naziismo	nazi.0ismo.POL	fr		nazisme
naziismo	nazi.0ismo.POL	en		Nazism
naziismo	nazi.0ismo.POL	de		Nationalsozialismus
nazio	nazi.0o	de		Nazi
nazio	nazi.0o	fr	nazi (subst.)	nazi
nazio	nazi.0o	en		Nazi
nazio	nazi.0o.POL	de		Nazi
nazio	nazi.0o.POL	fr	nazi (subst.)	nazi
nazio	nazi.0o.POL	en		Nazi
nea	ne.0a	fr	négatif (esprimant „non“)	négatif
nea	ne.0a	en		negative
nea	ne.0a	de		verneinend
nea	ne.0a.GRA	fr	négatif (esprimant „non“)	négatif
nea	ne.0a.GRA	en		negative
nea	ne.0a.GRA	de		verneinend
nea	ne.0a.respondo	fr	négatif (esprimant „non“)	négatif
nea	ne.0a.respondo	en		negative
nea	ne.0a.respondo	de		verneinend
nei	ne.0i	NULL	NULL	NULL
nei	ne.0i.diri	fr	répondre par non	non
nei	ne.0i.diri	fr	dire non	non
nei	ne.0i.diri	en		say no
nei	ne.0i.diri	de		verneinen
nei	ne.0i.negi	fr	dénier (nier)	dénier
nei	ne.0i.negi	fr		nier
nei	ne.0i.negi	en		negate
nei	ne.0i.negi	de		verleugnen
nei	ne.0i.negi	de		abstreiten
neigi	ne.0igi	en		negate
neigi	ne.0igi	fr	dénier (nier)	dénier
neigi	ne.0igi	fr		nier
neigi	ne.0igi.KOMUNE	de		abstreiten
neigi	ne.0igi.KOMUNE	fr	dénier (nier)	dénier
neigi	ne.0igi.KOMUNE	fr		nier
neigi	ne.0igi.KOMUNE	en		negate
neo	ne.0o	fr	négation (fait de dire non)	négation
neo	ne.0o	fr		réponse négative
neo	ne.0o	fr	non (subst.)	non
neo	ne.0o.KOMUNE	fr	négation (fait de dire non)	négation
neo	ne.0o.KOMUNE	fr		réponse négative
neo	ne.0o.KOMUNE	fr	non (subst.)	non
neo	ne.0o.KOMUNE	de		Nein
neulo	ne.0ulo	NULL	NULL	NULL
neulo	ne.0ulo.KOMUNE	de		Neinsager
fornei	ne.for0i	fr		renier
fornei	ne.for0i.KOMUNE	fr		renier
fornei	ne.for0i.KOMUNE	de		verleugnen
kapnei	ne.kap0i	fr	répondre par non (d'un signe de tête)	non
kapnei	ne.kap0i	fr	dire non (d'un signe de tête)	non
kapnei	ne.kap0i	de		kopfschütteln
kapnei	ne.kap0i.MIEN	fr	répondre par non (d'un signe de tête)	non
kapnei	ne.kap0i.MIEN	fr	dire non (d'un signe de tête)	non
kapnei	ne.kap0i.MIEN	de		kopfschütteln
neandertala	neandertal.0a	fr	néandertalien (adj.)	néandertalien
neandertala	neandertal.0a.PRA	fr	néandertalien (adj.)	néandertalien
neandertala homo	neandertal.0ulo	fr	homme de néandertal	néandertal
neandertalulo	neandertal.0ulo	fr	homme de néandertal	néandertal
neandertala homo	neandertal.0ulo	de		Neandertaler
neandertalulo	neandertal.0ulo	de		Neandertaler
neandertala homo	neandertal.0ulo	en		neanderthal
neandertalulo	neandertal.0ulo	en		neanderthal
neandertala homo	neandertal.0ulo.PRA	fr	homme de néandertal	néandertal
neandertalulo	neandertal.0ulo.PRA	fr	homme de néandertal	néandertal
neandertalulo	neandertal.0ulo.PRA	de		Neandertaler
neandertala homo	neandertal.0ulo.PRA	en		neanderthal
neandertalulo	neandertal.0ulo.PRA	en		neanderthal
neandertala homo	neandertal.0ulo.PRA	de		Neandertaler
Nebrasko	nebrask.0o	fr		Nébraska
Nebrasko	nebrask.0o	en		Nebraska
Nebrasko	nebrask.0o.GEOG	fr		Nébraska
Nebrasko	nebrask.0o.GEOG	en		Nebraska
nebula	nebul.0a	fr		nébuleux
nebula	nebul.0a.FIG	fr		nébuleux
nebula	nebul.0a.FIG	de		nebulös
nebula	nebul.0a.MET	fr		nébuleux
nebula	nebul.0a.MET	de		neblig
nebuli	nebul.0i	de		vernebeln
nebuligi	nebul.0igi	fr		troubler
nebuligi	nebul.0igi	fr		brouiller
nebuligi	nebul.0igi.FIG	fr		troubler
nebuligi	nebul.0igi.FIG	fr		brouiller
nebuligi	nebul.0igi.FIG	de		vernebeln
nebuligi	nebul.0igi.FIG	de		benebeln
nebuligi	nebul.0igi.MET	fr		troubler
nebuligi	nebul.0igi.MET	fr		brouiller
nebuligi	nebul.0igi.MET	fr		embrumer
nebuliĝi	nebul.0igxi	de	sich vernebeln	vernebeln
nebulo	nebul.0o	de		Nebel
nebulo	nebul.0o	fr		brume
nebulo	nebul.0o	fr		brouillard
nebulo	nebul.0o	en		fog
nebulo	nebul.0o.FIG	de		Nebel
nebulo	nebul.0o.FIG	fr		brume
nebulo	nebul.0o.FIG	fr		brouillard
nebulo	nebul.0o.FIG	en		fog
nebulo	nebul.0o.MET	de		Nebel
nebulo	nebul.0o.MET	fr		brume
nebulo	nebul.0o.MET	fr		brouillard
nebulo	nebul.0o.MET	en		fog
nebulo	nebul.0o.nebulecajxo	de		Nebel
nebulo	nebul.0o.nebulecajxo	fr		brume
nebulo	nebul.0o.nebulecajxo	fr		brouillard
nebulo	nebul.0o.nebulecajxo	en		fog
fumnebulo	nebul.fum0o	en		smog
fumnebulo	nebul.fum0o	de		Rauchschwaden
fumnebulo	nebul.fum0o	fr		smog
fumnebulo	nebul.fum0o.MET	de		Rauchschwaden
fumnebulo	nebul.fum0o.MET	de		Smog
fumnebulo	nebul.fum0o.MET	fr		smog
fumnebulo	nebul.fum0o.MET	en		smog
nebulozo	nebulo.0o	fr	nébuleuse (astr.)	nébuleuse
nebulozo	nebulo.0o	en		nebula
nebulozo	nebulo.0o	de		Sternennebel
nebulozo	nebulo.0o.AST	fr	nébuleuse (astr.)	nébuleuse
nebulozo	nebulo.0o.AST	en		nebula
nebulozo	nebulo.0o.AST	de		Sternennebel
nebulozo	nebulo.0o.galaksio	fr	nébuleuse (astr.)	nébuleuse
nebulozo	nebulo.0o.galaksio	en		nebula
nebulozo	nebulo.0o.galaksio	de		Sternennebel
necesa	neces.0a	fr		nécessaire
necesa	neces.0a	en		necessary
necesa	neces.0a	de		notwendig
necesa	neces.0a	de		nötig
necesa	neces.0a.FIL	fr		nécessaire
necesa	neces.0a.FIL	en		necessary
necesa	neces.0a.FIL	de		notwendig
necesa	neces.0a.FIL	de		nötig
necesa	neces.0a.FIL	de		zwangsläufig
necesa	neces.0a.FIL	de		unumgänglich
necesa	neces.0a.FIL	de		unvermeidlich
necesa	neces.0a.KOMUNE	fr		nécessaire
necesa	neces.0a.KOMUNE	en		necessary
necesa	neces.0a.KOMUNE	de		notwendig
necesa	neces.0a.KOMUNE	de		nötig
necesa	neces.0a.KOMUNE	de		unentbehrlich
necesa	neces.0a.KOMUNE	de	unbedingt erforderlich	erforderlich
necesaĵo	neces.0ajxo	NULL	NULL	NULL
necesaĵo	neces.0ajxo.KOMUNE	fr		nécessité
necesaĵo	neces.0ajxo.KOMUNE	en		necessity
necesaĵo	neces.0ajxo.KOMUNE	de		Notwendiges
necesaĵo	neces.0ajxo.ekskremento	de		Notdurft
neceseco	neces.0eco	fr		nécessité
neceseco	neces.0eco	en		necessity
neceseco	neces.0eco	de		Unumgänglichkeit
neceseco	neces.0eco	de		Unvermeidlichkeit
neceseco	neces.0eco	de		Notwendigkeit
necesi	neces.0i	fr	être nécessaire	nécessaire
necesi	neces.0i	fr		falloir
necesi	neces.0i.KOMUNE	fr	être nécessaire	nécessaire
necesi	neces.0i.KOMUNE	fr		falloir
necesigi	neces.0igi	fr		nécessiter
necesigi	neces.0igi	fr	exiger (nécessiter)	exiger
necesigi	neces.0igi	fr	demander (nécessiter)	demander
necesigi	neces.0igi	en		to necessitate
necesigi	neces.0igi	de		verlangen
necesigi	neces.0igi	de		erfordern
necesigi	neces.0igi	de	notwendig machen	notwendig
necesigi	neces.0igi	de	nötig machen	nötig
neceso	neces.0o	de		Erfordernis
neceso	neces.0o	de		Notwendigkeit
neceso	neces.0o	fr		nécessité
neceso	neces.0o	en		necessity
neceso	neces.0o	de	dringender Bedarf	Bedarf
neceso	neces.0o	de		Unentbehrlichkeit
neceso	neces.0o.postulo	de		Erfordernis
neceso	neces.0o.postulo	de		Notwendigkeit
neceso	neces.0o.postulo	fr		nécessité
neceso	neces.0o.postulo	en		necessity
neceso	neces.0o.postulo	de	dringender Bedarf	Bedarf
neceso	neces.0o.postulo	de		Unentbehrlichkeit
neceseja seĝo	neces.0segxo	fr		cuvette de toilettes
necesseĝo	neces.0segxo	fr		cuvette de toilettes
neceseja seĝo	neces.0segxo	en		toilet bowl
necesseĝo	neces.0segxo	en		toilet bowl
neceseja seĝo	neces.0segxo	en		toilet seat
necesseĝo	neces.0segxo	en		toilet seat
neceseja seĝo	neces.0segxo	de		Klobecken
necesseĝo	neces.0segxo	de		Klobecken
neceseja seĝo	neces.0segxo	de		Toilettenstuhl
necesseĝo	neces.0segxo	de		Toilettenstuhl
necesujo	neces.0ujo	NULL	NULL	NULL
necesujo	neces.0ujo.segxo	de		Kloschüssel
necesujo	neces.0ujo.skatoleto	fr	nécessaire (trousse)	nécessaire
necesujo	neces.0ujo.skatoleto	de		Necessaire
laŭnecese	neces.laux0e	de	falls notwendig	notwendig
laŭnecese	neces.laux0e	de	soweit erforderlich	erforderlich
laŭnecese	neces.laux0e	fr		en fonction du besoin
laŭnecese	neces.laux0e	fr		en cas de besoin
laŭnecese	neces.laux0e.KOMUNE	de	falls notwendig	notwendig
laŭnecese	neces.laux0e.KOMUNE	de	soweit erforderlich	erforderlich
laŭnecese	neces.laux0e.KOMUNE	fr		en fonction du besoin
laŭnecese	neces.laux0e.KOMUNE	fr		en cas de besoin
malnecesa	neces.mal0a	en		unnecessary
malnecesa	neces.mal0a	de		entbehrlich
malnecesa	neces.mal0a	de		unnötig
sennecesa	neces.ne0a	en		unnecessary
nenecesa	neces.ne0a	en		unnecessary
sennecesa	neces.ne0a	fr		inutile
nenecesa	neces.ne0a	fr		inutile
sennecesa	neces.ne0a.KOMUNE	en		unnecessary
nenecesa	neces.ne0a.KOMUNE	en		unnecessary
sennecesa	neces.ne0a.KOMUNE	fr		inutile
nenecesa	neces.ne0a.KOMUNE	fr		inutile
vivnecesaĵo	neces.viv0ajxo	fr		ressource vitale
vivnecesaĵo	neces.viv0ajxo	en	life's necessities (plural)	life's necessities
vivnecesaĵo	neces.viv0ajxo	en		basic necessity
vivnecesaĵo	neces.viv0ajxo	en		basic need
vivnecesaĵo	neces.viv0ajxo	de		Lebensnotwendiges
vivnecesaĵo	neces.viv0ajxo.EKON	fr		ressource vitale
vivnecesaĵo	neces.viv0ajxo.EKON	en	life's necessities (plural)	life's necessities
vivnecesaĵo	neces.viv0ajxo.EKON	en		basic necessity
vivnecesaĵo	neces.viv0ajxo.EKON	en		basic need
vivnecesaĵo	neces.viv0ajxo.EKON	de		Lebensnotwendiges
nederlanda	nederl.0a	fr	néerlandais(e) (adj.)	néerlandais
nederlanda	nederl.0a	en		Dutch
nederlanda	nederl.0a	de		niederländisch
nederlanda	nederl.0a.gxen	fr	néerlandais(e) (adj.)	néerlandais
nederlanda	nederl.0a.gxen	en		Dutch
nederlanda	nederl.0a.gxen	de		niederländisch
nederlanda	nederl.0a.lingv	en		Dutch
nederlanda	nederl.0a.lingv	de		niederländisch
nederlanda	nederl.0a.lingv	fr	néerlandais(e) (adj.)	néerlandais
nederlandano	nederl.0ano	fr	Néerlandaise (subst.)	Néerlandaise
nederlandano	nederl.0ano	fr		Néerlandais
nederlandano	nederl.0ano	en		Dutchwoman
nederlandano	nederl.0ano	en		Dutchman
nederlandano	nederl.0ano	en		Dutch person
nederlandano	nederl.0ano	de		Niederländerin
nederlandano	nederl.0ano	de		Niederländer
nederlandano	nederl.0ano.nacieco	fr	Néerlandaise (subst.)	Néerlandaise
nederlandano	nederl.0ano.nacieco	fr		Néerlandais
nederlandano	nederl.0ano.nacieco	en		Dutchwoman
nederlandano	nederl.0ano.nacieco	en		Dutchman
nederlandano	nederl.0ano.nacieco	en		Dutch person
nederlandano	nederl.0ano.nacieco	de		Niederländerin
nederlandano	nederl.0ano.nacieco	de		Niederländer
nederlandano	nederl.0ano.sxtatano	fr	Néerlandaise (subst.)	Néerlandaise
nederlandano	nederl.0ano.sxtatano	fr		Néerlandais
nederlandano	nederl.0ano.sxtatano	en		Dutchwoman
nederlandano	nederl.0ano.sxtatano	en		Dutchman
nederlandano	nederl.0ano.sxtatano	en		Dutch person
nederlandano	nederl.0ano.sxtatano	de		Niederländerin
nederlandano	nederl.0ano.sxtatano	de		Niederländer
Nederlando	nederl.N0o	en	The Netherlands	Netherlands
Nederlando	nederl.N0o	de		Niederlande
Nederlando	nederl.N0o	fr		Royaume des Pays-Bas
Nederlando	nederl.N0o	fr		Pays-Bas
Nederlando	nederl.N0o	en		Holland
nefrito	nefrit.0o	fr	néphrite (min.)	néphrite
nefrito	nefrit.0o	en		nephrite
nefrito	nefrit.0o.MIN	fr	néphrite (min.)	néphrite
nefrito	nefrit.0o.MIN	en		nephrite
nefrito	nefrit1.0o	fr	néphrite (méd.)	néphrite
nefrito	nefrit1.0o	en		nephritis
nefrito	nefrit1.0o	de		Nephritis
nefrito	nefrit1.0o.MED	fr	néphrite (méd.)	néphrite
nefrito	nefrit1.0o.MED	en		nephritis
nefrito	nefrit1.0o.MED	de		Nephritis
nefrologo	nefrolog.0o	fr		néphrologue
nefrologo	nefrolog.0o	en		nephrologist
nefrologo	nefrolog.0o.MED	fr		néphrologue
nefrologo	nefrolog.0o.MED	en		nephrologist
nefrologio	nefrologi.0o	fr		néphrologie
nefrologio	nefrologi.0o	en		nephrology
nefrologio	nefrologi.0o.MED	fr		néphrologie
nefrologio	nefrologi.0o.MED	en		nephrology
nefrologio	nefrologi.0o.MED	de		Nephrologie
nega	neg.0a	fr		négatif
nega	neg.0a	en		negative
negi	neg.0i	fr		nier
negi	neg.0i.ekziston	fr		nier
negi	neg.0i.ekziston	en		deny
negi	neg.0i.ekziston	de		verneinen
negi	neg.0i.fornei	fr		nier
negi	neg.0i.fornei	en		reject
negi	neg.0i.fornei	de		ablehnen
negado	neg.0o	fr		négation
nego	neg.0o	fr		négation
negado	neg.0o	en		negation
nego	neg.0o	en		negation
negacio	negaci.0o	NULL	NULL	NULL
negacio	negaci.0o.GRA	de		Verneinung
negacio	negaci.0o.logika	fr	négation (logique)	négation
negacio	negaci.0o.logika	en		negation
negacio	negaci.0o.logika	de		Negation
negativa	negati.0a	fr	négatif (adj.)	négatif
negativa	negati.0a	de		negativ
negativa	negati.0a.MAT	fr	négatif (adj.)	négatif
negativa	negati.0a.MAT	de		negativ
negativa	negati.0a.malfavora	fr	négatif (adj.)	négatif
negativa	negati.0a.malfavora	de		negativ
negativa	negati.0a.malpozitiva	fr	négatif (adj.)	négatif
negativa	negati.0a.malpozitiva	de		negativ
negativa	negati.0a.nega	fr	négatif (adj.)	négatif
negativa	negati.0a.nega	de		negativ
negativo	negati.0o	NULL	NULL	NULL
negativo	negati.0o.FOT	fr	négatif (photog.)	négatif
negativo	negati.0o.FOT	de		Negativ
nenegativa	negati.ne0a	fr		non négatif
nenegativa	negati.ne0a	en		non-negative
nenegativa	negati.ne0a	de		nichtnegativ
negatono	negatr.0o	NULL	NULL	NULL
negatrono	negatr.0o	NULL	NULL	NULL
negatono	negatr.0o.elektrontubo	en		negatron
negatrono	negatr.0o.elektrontubo	en		negatron
negatono	negatr.0o.negatono	fr		négatron
negatrono	negatr.0o.negatono	fr		négatron
negatono	negatr.0o.negatono	en		negatron
negatrono	negatr.0o.negatono	en		negatron
negatono	negatr.0o.negatono	en		negaton
negatrono	negatr.0o.negatono	en		negaton
negatono	negatr.0o.negatono	de		Negatron
negatrono	negatr.0o.negatono	de		Negatron
negatono	negatr.0o.negatono	de		Negaton
negatrono	negatr.0o.negatono	de		Negaton
neglektema	neglek.0ema	fr		négligent
neglektema	neglek.0ema.KOMUNE	fr		négligent
neglekti	neglek.0i	de		vernachlässigen
neglekti	neglek.0i	fr		négliger
neglekti	neglek.0i	en		neglect
neglekti	neglek.0i.KOMUNE	fr		négliger
neglekti	neglek.0i.KOMUNE	en		neglect
neglekti	neglek.0i.KOMUNE	de		vernachlässigen
neglektinda	neglek.0inda	fr		négligeable
neglektinda	neglek.0inda	en		negligable
neglektinda	neglek.0inda	de		vernachlässigbar
neglektinda	neglek.0inda.KOMUNE	fr		négligeable
neglektinda	neglek.0inda.KOMUNE	en		negligable
neglektinda	neglek.0inda.KOMUNE	de		vernachlässigbar
neglekto	neglek.0o	en		negligence
neglekto	neglek.0o	de		Vernachlässigung
neglekto	neglek.0o	fr		négligence
neglekto	neglek.0o.KOMUNE	en		negligence
neglekto	neglek.0o.KOMUNE	de		Vernachlässigung
neglekto	neglek.0o.KOMUNE	fr		négligence
negliĝo	neglig.0o	fr		vêtement d'intérieur
negliĝo	neglig.0o	fr	négligé (vêtement d'intérieur)	négligé
negliĝo	neglig.0o	en		housedress
negliĝo	neglig.0o	en		negligee
negliĝo	neglig.0o	de		Negligee
negliĝo	neglig.0o	de		Schlafrock
negliĝo	neglig.0o	de		Morgenrock
negliĝo	neglig.0o	de		Morgenkleid
negliĝo	neglig.0o.TEKS	fr		vêtement d'intérieur
negliĝo	neglig.0o.TEKS	fr	négligé (vêtement d'intérieur)	négligé
negliĝo	neglig.0o.TEKS	en		housedress
negliĝo	neglig.0o.TEKS	en		negligee
negliĝo	neglig.0o.TEKS	de		Negligee
negliĝo	neglig.0o.TEKS	de		Schlafrock
negliĝo	neglig.0o.TEKS	de		Morgenrock
negliĝo	neglig.0o.TEKS	de		Morgenkleid
negoca	negoc.0a	fr	commercial (adj.)	commercial
negoca	negoc.0a	en		business
negoca	negoc.0a	en		commercial
negoca	negoc.0a	de		geschäftlich
negoca	negoc.0a.EKON	fr	commercial (adj.)	commercial
negoca	negoc.0a.EKON	en		business
negoca	negoc.0a.EKON	en		commercial
negoca	negoc.0a.EKON	de		geschäftlich
negoci	negoc.0i	fr	négocier (commercialement)	négocier
negoci	negoc.0i	fr	faire du négoce	négoce
negoci	negoc.0i	de	Geschäfte machen	Geschäft
negoci	negoc.0i	en		do business
negoci	negoc.0i	de	Handel treiben	Handel
negoci	negoc.0i	en		trade
negoci	negoc.0i	de		handeln
negoci	negoc.0i.EKON	fr	négocier (commercialement)	négocier
negoci	negoc.0i.EKON	fr	faire du négoce	négoce
negoci	negoc.0i.EKON	en		do business
negoci	negoc.0i.EKON	de	Handel treiben	Handel
negoci	negoc.0i.EKON	en		trade
negoci	negoc.0i.EKON	de		handeln
negoci	negoc.0i.EKON	de	Geschäfte machen	Geschäft
negocisto	negoc.0isto	en		trader
negocisto	negoc.0isto	de		Geschäftemacher
negocisto	negoc.0isto	de		Händler
negocisto	negoc.0isto	fr		négociant
negocisto	negoc.0isto	en		businessman
negocisto	negoc.0isto.EKON	en		trader
negocisto	negoc.0isto.EKON	de		Geschäftemacher
negocisto	negoc.0isto.EKON	de		Händler
negocisto	negoc.0isto.EKON	fr		négociant
negocisto	negoc.0isto.EKON	en		businessman
negoco	negoc.0o	de		Geschäft
negoco	negoc.0o	fr		négoce
negoco	negoc.0o	fr	affaire (commerciale)	affaire
negoco	negoc.0o	en		transaction
negoco	negoc.0o.entrepreno	de		Geschäft
negoco	negoc.0o.entrepreno	en		business
negoco	negoc.0o.entrepreno	de	Handlung (Geschäft)	Handlung
negoco	negoc.0o.entrepreno	fr		négoce
negoco	negoc.0o.entrepreno	fr	affaire (commerciale)	affaire
negoco	negoc.0o.entrepreno	en		transaction
negoco	negoc.0o.transakcio	de		Geschäft
negoco	negoc.0o.transakcio	de	Handel (Geschäft)	Handel
negoco	negoc.0o.transakcio	fr		négoce
negoco	negoc.0o.transakcio	fr	affaire (commerciale)	affaire
negoco	negoc.0o.transakcio	en		transaction
negro	negr.0o	fr		nègre
negro	negr.0o	fr	noir (subst. personne)	noir
negro	negr.0o	en		negro
negro	negr.0o	en		nigger
negro	negr.0o	en		black person
negro	negr.0o	en		black
negro	negr.0o	de		Mohr
negro	negr.0o	de		Neger
negro	negr.0o	de		Schwarzer
neĝblovado	negx.0blovo	fr		tempête de neige
neĝblovo	negx.0blovo	fr		tempête de neige
neĝblovado	negx.0blovo	de		Schneetreiben
neĝblovado	negx.0blovo	fr		blizzard
neĝblovo	negx.0blovo	de		Schneetreiben
neĝblovo	negx.0blovo	fr		blizzard
neĝblovado	negx.0blovo	de		Schneesturm
neĝblovo	negx.0blovo	de		Schneesturm
neĝblovado	negx.0blovo.MET	fr		tempête de neige
neĝblovo	negx.0blovo.MET	fr		tempête de neige
neĝblovado	negx.0blovo.MET	de		Schneetreiben
neĝblovo	negx.0blovo.MET	de		Schneetreiben
neĝblovado	negx.0blovo.MET	fr		blizzard
neĝblovo	negx.0blovo.MET	fr		blizzard
neĝblovado	negx.0blovo.MET	de		Schneesturm
neĝblovo	negx.0blovo.MET	de		Schneesturm
neĝbulo	negx.0bulo	fr		boule de neige
neĝbulo	negx.0bulo	en		snowball
neĝbulo	negx.0bulo	de		Schneeball
neĝbulo	negx.0bulo.SPO	fr		boule de neige
neĝbulo	negx.0bulo.SPO	en		snowball
neĝbulo	negx.0bulo.SPO	de		Schneeball
neĝero	negx.0ero	fr		flocon de neige
neĝero	negx.0ero	de		Schneeflocke
neĝero	negx.0ero.MET	fr		flocon de neige
neĝero	negx.0ero.MET	de		Schneeflocke
neĝi	negx.0i	fr		neiger
neĝi	negx.0i	de		schneien
neĝi	negx.0i.MET	fr		neiger
neĝi	negx.0i.MET	de		schneien
neĝo	negx.0o	fr		neige
neĝo	negx.0o	en		snow
neĝo	negx.0o	de		Schnee
neĝo	negx.0o.MET	fr		neige
neĝo	negx.0o.MET	en		snow
neĝo	negx.0o.MET	de		Schnee
Neĝulino	negx.0ulino	fr		Blanche Neige
Neĝulino	negx.0ulino	en		Snowhite
Neĝulino	negx.0ulino	de		Schneeweißchen
Neĝulino	negx.0ulino	de		Schneewittchen
Neĝulino	negx.0ulino.PERS	fr		Blanche Neige
Neĝulino	negx.0ulino.PERS	en		Snowhite
Neĝulino	negx.0ulino.PERS	de		Schneeweißchen
Neĝulino	negx.0ulino.PERS	de		Schneewittchen
neĝulo	negx.0ulo	NULL	NULL	NULL
neĝulo	negx.0ulo.figuro	fr		bonhomme de neige
neĝulo	negx.0ulo.figuro	en		snowman
neĝulo	negx.0ulo.figuro	de		Schneemann
neĝulo	negx.0ulo.jetio	de		Yeti
neĝulo	negx.0ulo.jetio	de		Schneemensch
ĉiama neĝo	negx.eterna0o	fr		neiges éternelles
eterna neĝo	negx.eterna0o	fr		neiges éternelles
ĉiama neĝo	negx.eterna0o.GEOG	fr		neiges éternelles
eterna neĝo	negx.eterna0o.GEOG	fr		neiges éternelles
nek	nek.0	en		nor
nek	nek.0	de	auch nicht	nicht
nek	nek.0	fr		ni
nek	nek.0.kroma	de	auch nicht	nicht
nek	nek.0.kroma	fr		ni
nek	nek.0.kroma	en		nor
nek ... nek ...	nek.0nek	fr		ni ... ni
nek ... nek ...	nek.0nek	en		neither ... nor
nek ... nek ...	nek.0nek	de		weder ... noch
Nekaro	nekar.0o	NULL	NULL	NULL
Nekaro	nekar.0o.rivero	fr		Neckar
Nekaro	nekar.0o.rivero	en		Neckar
Nekaro	nekar.0o.rivero	de		Neckar
nekrologo	nekrol.0o	fr		nécrologie
nekrologo	nekrol.0o	en		obituary
nekrologo	nekrol.0o	en		necrology
nekrologo	nekrol.0o	de		Nachruf
nekrologo	nekrol.0o	de		Nekrolog
nekromanciisto	nekromanci.0isto	en		necromancer
nekromanciisto	nekromanci.0isto	de		Schwarzkünstler
nekromanciisto	nekromanci.0isto	de		Geisterbeschwörer
nekromanciisto	nekromanci.0isto	de		Nekromant
nekromanciisto	nekromanci.0isto	fr		nécromant
nekromanciisto	nekromanci.0isto	fr		nécromancien
nekromanciisto	nekromanci.0isto.DIV	en		necromancer
nekromanciisto	nekromanci.0isto.DIV	de		Schwarzkünstler
nekromanciisto	nekromanci.0isto.DIV	de		Geisterbeschwörer
nekromanciisto	nekromanci.0isto.DIV	de		Nekromant
nekromanciisto	nekromanci.0isto.DIV	fr		nécromant
nekromanciisto	nekromanci.0isto.DIV	fr		nécromancien
nekromancio	nekromanci.0o	fr		nécromancie
nekromancio	nekromanci.0o	en		necromancy
nekromancio	nekromanci.0o	de		Séance
nekromancio	nekromanci.0o	de		Geisterbeschwörung
nekromancio	nekromanci.0o	de		Nekromantie
nekromancio	nekromanci.0o.DIV	fr		nécromancie
nekromancio	nekromanci.0o.DIV	en		necromancy
nekromancio	nekromanci.0o.DIV	de		Séance
nekromancio	nekromanci.0o.DIV	de		Geisterbeschwörung
nekromancio	nekromanci.0o.DIV	de		Nekromantie
nekropolo	nekrop.0o	en		necropolis
nekropolo	nekrop.0o	fr		nécropole
nekropolo	nekrop.0o	de		Totenstadt
nekropolo	nekrop.0o	en		catacombs
nekropolo	nekrop.0o	de		Nekropole
nekropolo	nekrop.0o.ARKE	en		necropolis
nekropolo	nekrop.0o.ARKE	fr		nécropole
nekropolo	nekrop.0o.ARKE	de		Totenstadt
nekropolo	nekrop.0o.ARKE	en		catacombs
nekropolo	nekrop.0o.ARKE	de		Nekropole
nekropsia	nekrop1.0a	en		necropsy (adj)
nekropsia	nekrop1.0a	en		autopsy (adj)
nekropsia	nekrop1.0a	de	aus der Obduktion	Obduktion
nekropsia	nekrop1.0a	de	bei der Obduktion	Obduktion
nekropsio	nekrop1.0o	fr		autopsie
nekropsio	nekrop1.0o	en		necropsy
nekropsio	nekrop1.0o	en		autopsy
nekropsio	nekrop1.0o	de		Obduktion
nekropsio	nekrop1.0o	de		Nekropsie
nektaro	nektar.0o	fr		nectar
nektaro	nektar.0o	en		nectar
nektaro	nektar.0o	de		Nektar
nektaro	nektar.0o.BOT	fr		nectar
nektaro	nektar.0o.BOT	en		nectar
nektaro	nektar.0o.BOT	de		Nektar
nektaro	nektar.0o.FIG	fr		nectar
nektaro	nektar.0o.FIG	en		nectar
nektaro	nektar.0o.FIG	de		Nektar
nektaro	nektar.0o.MIT	fr		nectar
nektaro	nektar.0o.MIT	en		nectar
nektaro	nektar.0o.MIT	de		Nektar
nektarino	nektarin.0o	NULL	NULL	NULL
nektarino	nektarin.0o.BOT	en		nectarine
